Id,Department__c,Category__c,Sub_Category__c,Type__c,Quantity__c,Unit_Price__c
a00P0000006KYK9IAO,Operations,Human Resources,Cat3,TypeB,10,25.94
a00P0000006KYKAIA4,Support,Tier 1,Cat1,TypeA,6,38.48
a00P0000006KYKBIA4,Marketing,ABM,Cat3,TypeB,10,37.86
a00P0000006KYKCIA4,Support,Tier 3,Cat1,TypeC,4,12.28
a00P0000006KYKDIA4,Development,Quality Assurance,Cat2,TypeB,5,34.3
a00P0000006KYKEIA4,Development,Coding,Cat3,TypeC,9,64.31
a00P0000006KYKFIA4,Support,Tier 1,Cat1,TypeA,9,87.5
a00P0000006KYKGIA4,Sales,Pre Sales,Cat3,TypeC,10,62.09
a00P0000006KYKHIA4,Sales,Pre Sales,Cat2,TypeB,9,90.84
a00P0000006KYKIIA4,Development,Quality Assurance,Cat1,TypeA,10,5.45
a00P0000006KYKJIA4,Support,Tier 1,Cat3,TypeA,10,46.39
a00P0000006KYKKIA4,Operations,Performance Management,Cat1,TypeB,5,50.47
a00P0000006KYKLIA4,Support,Tier 1,Cat1,TypeB,4,6.1
a00P0000006KYKMIA4,Development,Coding,Cat3,TypeB,3,17.67
a00P0000006KYKNIA4,Marketing,ABM,Cat1,TypeB,3,4.7
a00P0000006KYKOIA4,Sales,Pre Sales,Cat2,TypeB,7,91.25
a00P0000006KYKPIA4,Operations,Human Resources,Cat3,TypeA,4,8.51
a00P0000006KYKQIA4,Operations,Human Resources,Cat1,TypeB,10,17.53
a00P0000006KYKRIA4,Development,Quality Assurance,Cat2,TypeA,10,10.17
a00P0000006KYKSIA4,Operations,Performance Management,Cat3,TypeC,1,12.28
a00P0000006KYKTIA4,Development,Quality Assurance,Cat1,TypeC,1,16.05
a00P0000006KYKUIA4,Operations,Performance Management,Cat3,TypeA,5,57.73
a00P0000006KYKVIA4,Development,Coding,Cat3,TypeB,5,55.18
a00P0000006KYKWIA4,Operations,Performance Management,Cat1,TypeC,2,17.12
a00P0000006KYKXIA4,Operations,Performance Management,Cat1,TypeA,7,8.91
a00P0000006KYKYIA4,Development,Coding,Cat2,TypeA,3,43.71
a00P0000006KYKZIA4,Development,Coding,Cat1,TypeC,10,53.74
a00P0000006KYKaIAO,Sales,Pre Sales,Cat2,TypeA,7,52.56
a00P0000006KYKbIAO,Operations,Performance Management,Cat1,TypeB,1,91.12
a00P0000006KYKcIAO,Sales,Sales Engineering,Cat1,TypeA,10,81.19
a00P0000006KYKdIAO,Development,Coding,Cat3,TypeC,1,2.08
a00P0000006KYKeIAO,Operations,Human Resources,Cat1,TypeA,3,68.11
a00P0000006KYKfIAO,Sales,Sales Engineering,Cat3,TypeC,9,12.55
a00P0000006KYKgIAO,Marketing,ABM,Cat1,TypeC,10,67.79
a00P0000006KYKhIAO,Marketing,ABM,Cat1,TypeA,4,16.67
a00P0000006KYKiIAO,Development,Quality Assurance,Cat2,TypeA,10,41.01
a00P0000006KYKjIAO,Marketing,ABM,Cat2,TypeA,8,56.44
a00P0000006KYKkIAO,Marketing,ABM,Cat3,TypeB,2,71.31
a00P0000006KYKlIAO,Sales,Sales Engineering,Cat2,TypeA,4,12.38
a00P0000006KYKmIAO,Marketing,ABM,Cat1,TypeC,7,80.96
a00P0000006KYKnIAO,Marketing,ABM,Cat3,TypeA,5,58.6
a00P0000006KYKoIAO,Support,Tier 1,Cat2,TypeC,9,16.93
a00P0000006KYKpIAO,Operations,Human Resources,Cat2,TypeB,8,17.46
a00P0000006KYKqIAO,Marketing,ABM,Cat1,TypeB,10,89.04
a00P0000006KYKrIAO,Marketing,ABM,Cat3,TypeA,4,66.95
a00P0000006KYKsIAO,Support,Tier 3,Cat1,TypeB,7,74.26
a00P0000006KYKtIAO,Marketing,ABM,Cat2,TypeA,7,96.37
a00P0000006KYKuIAO,Support,Tier 3,Cat2,TypeB,10,19.59
a00P0000006KYKvIAO,Sales,Sales Engineering,Cat1,TypeB,2,23.55
a00P0000006KYKwIAO,Operations,Human Resources,Cat1,TypeC,10,38.09
a00P0000006KYKxIAO,Sales,Pre Sales,Cat1,TypeC,1,61.5
a00P0000006KYKyIAO,Support,Tier 1,Cat3,TypeC,8,51.24
a00P0000006KYKzIAO,Development,Quality Assurance,Cat2,TypeC,1,19.39
a00P0000006KYL0IAO,Support,Tier 1,Cat3,TypeA,10,53.89
a00P0000006KYL1IAO,Sales,Sales Engineering,Cat2,TypeC,7,33.41
a00P0000006KYL2IAO,Sales,Sales Engineering,Cat2,TypeC,7,66.93
a00P0000006KYL3IAO,Development,Quality Assurance,Cat2,TypeA,8,65.12
a00P0000006KYL4IAO,Support,Tier 3,Cat3,TypeC,9,61.81
a00P0000006KYL5IAO,Operations,Performance Management,Cat1,TypeB,5,13.11
a00P0000006KYL6IAO,Operations,Human Resources,Cat1,TypeB,3,8.47
a00P0000006KYL7IAO,Support,Tier 2,Cat1,TypeA,3,85.76
a00P0000006KYL8IAO,Operations,Human Resources,Cat2,TypeB,2,72.06
a00P0000006KYL9IAO,Marketing,ABM,Cat2,TypeB,9,38.12
a00P0000006KYLAIA4,Sales,Sales Engineering,Cat2,TypeA,1,85.66
a00P0000006KYLBIA4,Marketing,ABM,Cat2,TypeC,10,20.6
a00P0000006KYLCIA4,Development,Coding,Cat3,TypeA,2,48.81
a00P0000006KYLDIA4,Operations,Human Resources,Cat3,TypeA,1,88.67
a00P0000006KYLEIA4,Sales,Sales Engineering,Cat3,TypeC,1,60.18
a00P0000006KYLFIA4,Marketing,ABM,Cat2,TypeC,2,83.59
a00P0000006KYLGIA4,Marketing,ABM,Cat2,TypeC,5,24.99
a00P0000006KYLHIA4,Sales,Sales Engineering,Cat3,TypeC,6,52.09
a00P0000006KYLIIA4,Sales,Sales Engineering,Cat2,TypeB,5,48.16
a00P0000006KYLJIA4,Development,Quality Assurance,Cat1,TypeB,4,58.95
a00P0000006KYLKIA4,Development,Coding,Cat3,TypeC,3,46.59
a00P0000006KYLLIA4,Operations,Human Resources,Cat3,TypeA,6,48.76
a00P0000006KYLMIA4,Sales,Pre Sales,Cat3,TypeC,9,82.46
a00P0000006KYLNIA4,Sales,Sales Engineering,Cat1,TypeA,8,95.41
a00P0000006KYLOIA4,Marketing,ABM,Cat2,TypeC,2,50.38
a00P0000006KYLPIA4,Operations,Human Resources,Cat3,TypeC,9,39.4
a00P0000006KYLQIA4,Development,Coding,Cat3,TypeB,6,42.22
a00P0000006KYLRIA4,Operations,Performance Management,Cat2,TypeB,9,24.25
a00P0000006KYLSIA4,Marketing,ABM,Cat2,TypeB,9,50.26
a00P0000006KYLTIA4,Sales,Pre Sales,Cat2,TypeB,10,2.98
a00P0000006KYLUIA4,Development,Quality Assurance,Cat2,TypeB,8,3.36
a00P0000006KYLVIA4,Marketing,ABM,Cat1,TypeA,9,41.17
a00P0000006KYLWIA4,Support,Tier 1,Cat2,TypeB,9,5.81
a00P0000006KYLXIA4,Support,Tier 1,Cat1,TypeB,8,20.85
a00P0000006KYLYIA4,Operations,Performance Management,Cat2,TypeC,5,76.41
a00P0000006KYLZIA4,Sales,Sales Engineering,Cat1,TypeB,10,21.09
a00P0000006KYLaIAO,Development,Quality Assurance,Cat3,TypeB,3,42.2
a00P0000006KYLbIAO,Development,Quality Assurance,Cat3,TypeA,6,31.83
a00P0000006KYLcIAO,Sales,Pre Sales,Cat1,TypeC,7,91.64
a00P0000006KYLdIAO,Marketing,ABM,Cat3,TypeB,4,11.7
a00P0000006KYLeIAO,Development,Coding,Cat3,TypeB,9,46.21
a00P0000006KYLfIAO,Operations,Human Resources,Cat3,TypeC,9,37.72
a00P0000006KYLgIAO,Support,Tier 3,Cat2,TypeC,6,75.22
a00P0000006KYLhIAO,Support,Tier 3,Cat3,TypeC,2,48.02
a00P0000006KYLiIAO,Operations,Human Resources,Cat3,TypeC,1,91.1
a00P0000006KYLjIAO,Sales,Sales Engineering,Cat3,TypeA,7,87.08
a00P0000006KYLkIAO,Operations,Performance Management,Cat1,TypeB,10,33.88
a00P0000006KYLlIAO,Sales,Pre Sales,Cat3,TypeA,7,64.42
a00P0000006KYLmIAO,Marketing,ABM,Cat3,TypeB,2,60.66
a00P0000006KYLnIAO,Sales,Pre Sales,Cat1,TypeB,10,14.84
a00P0000006KYLoIAO,Sales,Sales Engineering,Cat3,TypeA,6,14.52
a00P0000006KYLpIAO,Operations,Human Resources,Cat2,TypeB,2,32.8
a00P0000006KYLqIAO,Sales,Sales Engineering,Cat1,TypeB,6,82.85
a00P0000006KYLrIAO,Support,Tier 1,Cat2,TypeC,9,68.56
a00P0000006KYLsIAO,Support,Tier 3,Cat2,TypeB,2,26.12
a00P0000006KYLtIAO,Support,Tier 1,Cat1,TypeA,7,11.46
a00P0000006KYLuIAO,Operations,Human Resources,Cat3,TypeB,4,43.94
a00P0000006KYLvIAO,Marketing,ABM,Cat1,TypeB,2,29.67
a00P0000006KYLwIAO,Marketing,ABM,Cat2,TypeA,4,46.9
a00P0000006KYLxIAO,Sales,Pre Sales,Cat1,TypeB,6,23.51
a00P0000006KYLyIAO,Development,Coding,Cat2,TypeC,3,20.39
a00P0000006KYLzIAO,Operations,Human Resources,Cat2,TypeB,9,87.36
a00P0000006KYM0IAO,Development,Coding,Cat2,TypeC,7,53.01
a00P0000006KYM1IAO,Support,Tier 1,Cat3,TypeC,6,32.18
a00P0000006KYM2IAO,Sales,Pre Sales,Cat3,TypeB,7,95.28
a00P0000006KYM3IAO,Marketing,ABM,Cat3,TypeC,2,5.91
a00P0000006KYM4IAO,Development,Quality Assurance,Cat2,TypeC,4,57.37
a00P0000006KYM5IAO,Development,Coding,Cat3,TypeB,10,62.47
a00P0000006KYM6IAO,Development,Coding,Cat1,TypeA,9,88.79
a00P0000006KYM7IAO,Development,Quality Assurance,Cat3,TypeA,1,26.49
a00P0000006KYM8IAO,Sales,Pre Sales,Cat2,TypeB,2,43.48
a00P0000006KYM9IAO,Sales,Sales Engineering,Cat1,TypeA,1,97.27
a00P0000006KYMAIA4,Support,Tier 1,Cat2,TypeB,5,80.71
a00P0000006KYMBIA4,Marketing,ABM,Cat1,TypeC,10,4.7
a00P0000006KYMCIA4,Development,Coding,Cat1,TypeC,6,50.98
a00P0000006KYMDIA4,Sales,Pre Sales,Cat1,TypeC,2,69.57
a00P0000006KYMEIA4,Marketing,ABM,Cat3,TypeC,3,71.21
a00P0000006KYMFIA4,Marketing,ABM,Cat2,TypeA,7,93.39
a00P0000006KYMGIA4,Support,Tier 2,Cat3,TypeA,2,45.04
a00P0000006KYMHIA4,Sales,Pre Sales,Cat2,TypeA,9,57.04
a00P0000006KYMIIA4,Operations,Human Resources,Cat1,TypeA,2,22.87
a00P0000006KYMJIA4,Development,Quality Assurance,Cat1,TypeA,3,84.58
a00P0000006KYMKIA4,Marketing,ABM,Cat2,TypeA,4,67.85
a00P0000006KYMLIA4,Support,Tier 1,Cat2,TypeC,3,46.29
a00P0000006KYMMIA4,Operations,Performance Management,Cat1,TypeB,9,87.28
a00P0000006KYMNIA4,Operations,Human Resources,Cat3,TypeC,9,95.95
a00P0000006KYMOIA4,Marketing,ABM,Cat1,TypeA,1,43.33
a00P0000006KYMPIA4,Sales,Sales Engineering,Cat1,TypeA,7,64.82
a00P0000006KYMQIA4,Sales,Sales Engineering,Cat2,TypeA,10,7.45
a00P0000006KYMRIA4,Marketing,ABM,Cat3,TypeB,5,79.12
a00P0000006KYMSIA4,Operations,Human Resources,Cat1,TypeC,5,27.59
a00P0000006KYMTIA4,Development,Coding,Cat3,TypeB,7,77.56
a00P0000006KYMUIA4,Marketing,ABM,Cat3,TypeA,7,83.31
a00P0000006KYMVIA4,Operations,Human Resources,Cat1,TypeB,6,37.08
a00P0000006KYMWIA4,Development,Coding,Cat3,TypeA,8,79.36
a00P0000006KYMXIA4,Support,Tier 2,Cat1,TypeB,7,19.92
a00P0000006KYMYIA4,Marketing,ABM,Cat3,TypeB,6,44.95
a00P0000006KYMZIA4,Development,Quality Assurance,Cat3,TypeC,4,43.83
a00P0000006KYMaIAO,Operations,Human Resources,Cat1,TypeA,5,81.36
a00P0000006KYMbIAO,Operations,Human Resources,Cat2,TypeA,2,28.9
a00P0000006KYMcIAO,Support,Tier 2,Cat1,TypeA,10,98.99
a00P0000006KYMdIAO,Operations,Human Resources,Cat1,TypeC,5,82.51
a00P0000006KYMeIAO,Operations,Performance Management,Cat3,TypeA,8,88.24
a00P0000006KYMfIAO,Sales,Pre Sales,Cat2,TypeB,9,32.41
a00P0000006KYMgIAO,Operations,Performance Management,Cat3,TypeB,6,80.5
a00P0000006KYMhIAO,Development,Quality Assurance,Cat3,TypeB,7,75.71
a00P0000006KYMiIAO,Support,Tier 3,Cat3,TypeC,4,83.28
a00P0000006KYMjIAO,Sales,Sales Engineering,Cat3,TypeA,2,66.14
a00P0000006KYMkIAO,Support,Tier 3,Cat1,TypeC,9,82.73
a00P0000006KYMlIAO,Operations,Human Resources,Cat2,TypeA,3,84.65
a00P0000006KYMmIAO,Support,Tier 3,Cat3,TypeC,2,8.99
a00P0000006KYMnIAO,Operations,Performance Management,Cat1,TypeA,9,51.15
a00P0000006KYMoIAO,Sales,Pre Sales,Cat1,TypeC,10,61.95
a00P0000006KYMpIAO,Sales,Sales Engineering,Cat1,TypeC,7,98.75
a00P0000006KYMqIAO,Sales,Sales Engineering,Cat1,TypeC,1,10.62
a00P0000006KYMrIAO,Sales,Pre Sales,Cat3,TypeC,8,60.64
a00P0000006KYMsIAO,Operations,Performance Management,Cat3,TypeB,3,95.38
a00P0000006KYMtIAO,Marketing,ABM,Cat3,TypeA,5,44.61
a00P0000006KYMuIAO,Development,Coding,Cat2,TypeB,2,74.69
a00P0000006KYMvIAO,Support,Tier 3,Cat3,TypeC,3,54.18
a00P0000006KYMwIAO,Development,Coding,Cat3,TypeB,10,37.58
a00P0000006KYMxIAO,Support,Tier 3,Cat2,TypeA,9,69.39
a00P0000006KYMyIAO,Support,Tier 1,Cat3,TypeB,2,4.32
a00P0000006KYMzIAO,Operations,Human Resources,Cat2,TypeB,8,46.79
a00P0000006KYN0IAO,Support,Tier 2,Cat2,TypeA,8,45.77
a00P0000006KYN1IAO,Support,Tier 1,Cat3,TypeA,6,50.26
a00P0000006KYN2IAO,Marketing,ABM,Cat1,TypeB,4,52.39
a00P0000006KYN3IAO,Sales,Sales Engineering,Cat2,TypeC,1,15.12
a00P0000006KYN4IAO,Sales,Pre Sales,Cat2,TypeB,10,37.49
a00P0000006KYN5IAO,Support,Tier 2,Cat2,TypeB,4,39.41
a00P0000006KYN6IAO,Marketing,ABM,Cat2,TypeC,3,42.31
a00P0000006KYN7IAO,Support,Tier 1,Cat1,TypeA,6,55.25
a00P0000006KYN8IAO,Operations,Performance Management,Cat1,TypeB,2,24.36
a00P0000006KYN9IAO,Sales,Sales Engineering,Cat1,TypeB,1,39.48
a00P0000006KYNAIA4,Marketing,ABM,Cat3,TypeA,10,74.75
a00P0000006KYNBIA4,Marketing,ABM,Cat2,TypeB,9,55.5
a00P0000006KYNCIA4,Operations,Human Resources,Cat1,TypeB,7,71.25
a00P0000006KYNDIA4,Development,Coding,Cat1,TypeC,7,86.56
a00P0000006KYNEIA4,Marketing,ABM,Cat1,TypeC,5,99.34
a00P0000006KYNFIA4,Marketing,ABM,Cat3,TypeA,4,80.13
a00P0000006KYNGIA4,Operations,Human Resources,Cat1,TypeC,2,44.65
a00P0000006KYNHIA4,Operations,Performance Management,Cat1,TypeB,3,46.01
a00P0000006KYNIIA4,Development,Quality Assurance,Cat3,TypeA,7,12.86
a00P0000006KYNJIA4,Support,Tier 1,Cat2,TypeC,10,86.74
a00P0000006KYNKIA4,Marketing,ABM,Cat3,TypeA,5,68.19
a00P0000006KYNLIA4,Operations,Performance Management,Cat2,TypeB,3,93.82
a00P0000006KYNMIA4,Operations,Performance Management,Cat3,TypeA,6,31.05
a00P0000006KYNNIA4,Operations,Human Resources,Cat1,TypeC,1,76.8
a00P0000006KYNOIA4,Support,Tier 2,Cat2,TypeA,4,49.05
a00P0000006KYNPIA4,Support,Tier 1,Cat1,TypeA,2,20.08
a00P0000006KYNQIA4,Sales,Pre Sales,Cat3,TypeC,8,25.57
a00P0000006KYNRIA4,Sales,Pre Sales,Cat2,TypeC,7,79
a00P0000006KYNSIA4,Operations,Human Resources,Cat2,TypeB,2,26.07
a00P0000006KYNTIA4,Operations,Performance Management,Cat3,TypeB,7,55.34
a00P0000006KYNUIA4,Operations,Performance Management,Cat3,TypeB,8,1.28
a00P0000006KYNVIA4,Support,Tier 1,Cat2,TypeC,7,52.02
a00P0000006KYNWIA4,Operations,Human Resources,Cat3,TypeA,5,76.12
a00P0000006KYNXIA4,Support,Tier 2,Cat3,TypeA,1,38.6
a00P0000006KYNYIA4,Sales,Pre Sales,Cat1,TypeC,1,83.78
a00P0000006KYNZIA4,Support,Tier 1,Cat3,TypeC,4,76.74
a00P0000006KYNaIAO,Operations,Human Resources,Cat1,TypeC,2,73.46
a00P0000006KYNbIAO,Sales,Pre Sales,Cat3,TypeB,7,93.64
a00P0000006KYNcIAO,Development,Quality Assurance,Cat3,TypeA,6,89.92
a00P0000006KYNdIAO,Sales,Sales Engineering,Cat2,TypeB,9,75.87
a00P0000006KYNeIAO,Operations,Human Resources,Cat2,TypeA,5,92.78
a00P0000006KYNfIAO,Operations,Human Resources,Cat2,TypeC,4,94.79
a00P0000006KYNgIAO,Development,Coding,Cat1,TypeA,3,90.66
a00P0000006KYNhIAO,Development,Coding,Cat2,TypeC,8,80.15
a00P0000006KYNiIAO,Sales,Pre Sales,Cat3,TypeC,1,13.63
a00P0000006KYNjIAO,Support,Tier 1,Cat1,TypeC,8,33.86
a00P0000006KYNkIAO,Sales,Sales Engineering,Cat1,TypeA,4,78.83
a00P0000006KYNlIAO,Sales,Pre Sales,Cat1,TypeC,2,26.81
a00P0000006KYNmIAO,Development,Coding,Cat1,TypeC,4,4.83
a00P0000006KYNnIAO,Marketing,ABM,Cat2,TypeB,8,24.08
a00P0000006KYNoIAO,Operations,Performance Management,Cat2,TypeC,8,25.36
a00P0000006KYNpIAO,Sales,Sales Engineering,Cat3,TypeA,1,97.56
a00P0000006KYNqIAO,Marketing,ABM,Cat1,TypeB,3,18.49
a00P0000006KYNrIAO,Marketing,ABM,Cat1,TypeB,5,56.86
a00P0000006KYNsIAO,Marketing,ABM,Cat1,TypeA,10,7.49
a00P0000006KYNtIAO,Development,Quality Assurance,Cat2,TypeA,1,47.71
a00P0000006KYNuIAO,Sales,Sales Engineering,Cat3,TypeA,5,36.14
a00P0000006KYNvIAO,Sales,Sales Engineering,Cat3,TypeC,4,4.46
a00P0000006KYNwIAO,Sales,Pre Sales,Cat1,TypeB,5,98.27
a00P0000006KYNxIAO,Support,Tier 3,Cat3,TypeC,2,56.51
a00P0000006KYNyIAO,Support,Tier 1,Cat1,TypeC,7,5.68
a00P0000006KYNzIAO,Development,Quality Assurance,Cat3,TypeB,9,80.82
a00P0000006KYO0IAO,Marketing,ABM,Cat3,TypeA,6,74.73
a00P0000006KYO1IAO,Sales,Sales Engineering,Cat1,TypeB,4,96.76
a00P0000006KYO2IAO,Support,Tier 3,Cat1,TypeC,2,86.64
a00P0000006KYO3IAO,Sales,Sales Engineering,Cat1,TypeA,5,85.03
a00P0000006KYO4IAO,Marketing,ABM,Cat3,TypeB,3,74.87
a00P0000006KYO5IAO,Marketing,ABM,Cat2,TypeB,10,47.93
a00P0000006KYO6IAO,Operations,Human Resources,Cat2,TypeC,2,66.94
a00P0000006KYO7IAO,Marketing,ABM,Cat2,TypeB,1,58.28
a00P0000006KYO8IAO,Operations,Human Resources,Cat1,TypeA,4,36.28
a00P0000006KYO9IAO,Operations,Human Resources,Cat3,TypeA,7,37.56
a00P0000006KYOAIA4,Support,Tier 3,Cat2,TypeB,4,17.37
a00P0000006KYOBIA4,Marketing,ABM,Cat1,TypeC,1,59.75
a00P0000006KYOCIA4,Operations,Performance Management,Cat3,TypeC,8,86.31
a00P0000006KYODIA4,Marketing,ABM,Cat2,TypeA,6,21.35
a00P0000006KYOEIA4,Sales,Pre Sales,Cat2,TypeB,2,17.36
a00P0000006KYOFIA4,Operations,Human Resources,Cat3,TypeA,5,63.7
a00P0000006KYOGIA4,Sales,Sales Engineering,Cat2,TypeA,2,38.73
a00P0000006KYOHIA4,Development,Quality Assurance,Cat3,TypeA,9,53.67
a00P0000006KYOIIA4,Marketing,ABM,Cat1,TypeA,9,57.95
a00P0000006KYOJIA4,Development,Quality Assurance,Cat1,TypeC,10,72.95
a00P0000006KYOKIA4,Development,Coding,Cat2,TypeB,9,38.95
a00P0000006KYOLIA4,Development,Coding,Cat1,TypeA,5,72.62
a00P0000006KYOMIA4,Support,Tier 2,Cat2,TypeB,2,91.49
a00P0000006KYONIA4,Development,Coding,Cat2,TypeC,9,25.86
a00P0000006KYOOIA4,Sales,Sales Engineering,Cat2,TypeB,1,51.4
a00P0000006KYOPIA4,Operations,Human Resources,Cat2,TypeB,5,70.71
a00P0000006KYOQIA4,Development,Quality Assurance,Cat1,TypeA,4,33.82
a00P0000006KYORIA4,Operations,Human Resources,Cat3,TypeB,3,19.27
a00P0000006KYOSIA4,Sales,Sales Engineering,Cat1,TypeA,5,72.14
a00P0000006KYOTIA4,Sales,Pre Sales,Cat2,TypeB,4,74.37
a00P0000006KYOUIA4,Support,Tier 3,Cat2,TypeB,6,17.58
a00P0000006KYOVIA4,Sales,Pre Sales,Cat2,TypeA,7,32.59
a00P0000006KYOWIA4,Support,Tier 3,Cat3,TypeA,9,60.41
a00P0000006KYOXIA4,Development,Coding,Cat3,TypeC,2,45.17
a00P0000006KYOYIA4,Marketing,ABM,Cat1,TypeB,5,96.94
a00P0000006KYOZIA4,Marketing,ABM,Cat3,TypeA,7,11.88
a00P0000006KYOaIAO,Marketing,ABM,Cat1,TypeC,4,26.99
a00P0000006KYObIAO,Marketing,ABM,Cat1,TypeA,9,88.07
a00P0000006KYOcIAO,Support,Tier 3,Cat2,TypeB,9,64.49
a00P0000006KYOdIAO,Development,Coding,Cat2,TypeC,7,24.78
a00P0000006KYOeIAO,Sales,Sales Engineering,Cat2,TypeB,10,11.63
a00P0000006KYOfIAO,Marketing,ABM,Cat3,TypeA,6,48.65
a00P0000006KYOgIAO,Operations,Human Resources,Cat2,TypeA,1,97.4
a00P0000006KYOhIAO,Sales,Sales Engineering,Cat2,TypeB,9,29.55
a00P0000006KYOiIAO,Support,Tier 2,Cat1,TypeB,8,46
a00P0000006KYOjIAO,Marketing,ABM,Cat3,TypeB,1,55.78
a00P0000006KYOkIAO,Marketing,ABM,Cat3,TypeB,8,8.09
a00P0000006KYOlIAO,Operations,Performance Management,Cat2,TypeB,2,98.8
a00P0000006KYOmIAO,Operations,Performance Management,Cat1,TypeA,10,65.49
a00P0000006KYOnIAO,Marketing,ABM,Cat1,TypeB,9,87.71
a00P0000006KYOoIAO,Operations,Human Resources,Cat3,TypeA,6,75.08
a00P0000006KYOpIAO,Development,Coding,Cat2,TypeB,3,83.27
a00P0000006KYOqIAO,Operations,Human Resources,Cat3,TypeB,6,10.8
a00P0000006KYOrIAO,Development,Coding,Cat2,TypeB,3,53.02
a00P0000006KYOsIAO,Support,Tier 2,Cat1,TypeB,1,74.81
a00P0000006KYOtIAO,Development,Coding,Cat3,TypeA,7,39.93
a00P0000006KYOuIAO,Marketing,ABM,Cat1,TypeB,3,63.75
a00P0000006KYOvIAO,Operations,Performance Management,Cat3,TypeB,7,64.14
a00P0000006KYOwIAO,Operations,Performance Management,Cat1,TypeC,6,32.35
a00P0000006KYOxIAO,Support,Tier 2,Cat2,TypeB,5,78.43
a00P0000006KYOyIAO,Marketing,ABM,Cat1,TypeB,4,91.66
a00P0000006KYOzIAO,Operations,Human Resources,Cat1,TypeB,6,87.85
a00P0000006KYP0IAO,Development,Coding,Cat1,TypeC,5,46.98
a00P0000006KYP1IAO,Sales,Sales Engineering,Cat3,TypeA,1,99.97
a00P0000006KYP2IAO,Operations,Performance Management,Cat3,TypeA,9,53.23
a00P0000006KYP3IAO,Support,Tier 3,Cat2,TypeA,9,64.97
a00P0000006KYP4IAO,Marketing,ABM,Cat2,TypeB,8,92.23
a00P0000006KYP5IAO,Development,Quality Assurance,Cat2,TypeC,4,83.23
a00P0000006KYP6IAO,Development,Quality Assurance,Cat3,TypeA,6,89.31
a00P0000006KYP7IAO,Marketing,ABM,Cat1,TypeA,6,24.82
a00P0000006KYP8IAO,Marketing,ABM,Cat3,TypeA,8,47.43
a00P0000006KYP9IAO,Operations,Human Resources,Cat2,TypeB,5,98.15
a00P0000006KYPAIA4,Sales,Pre Sales,Cat2,TypeA,1,2.33
a00P0000006KYPBIA4,Development,Coding,Cat2,TypeC,6,33.42
a00P0000006KYPCIA4,Sales,Pre Sales,Cat3,TypeB,7,92.31
a00P0000006KYPDIA4,Development,Coding,Cat1,TypeA,4,87.32
a00P0000006KYPEIA4,Sales,Pre Sales,Cat2,TypeC,6,88.13
a00P0000006KYPFIA4,Operations,Performance Management,Cat3,TypeB,2,82.11
a00P0000006KYPGIA4,Sales,Pre Sales,Cat2,TypeC,5,41.32
a00P0000006KYPHIA4,Sales,Sales Engineering,Cat1,TypeB,5,91.33
a00P0000006KYPIIA4,Operations,Performance Management,Cat1,TypeB,9,97.53
a00P0000006KYPJIA4,Marketing,ABM,Cat2,TypeB,2,6.72
a00P0000006KYPKIA4,Operations,Human Resources,Cat2,TypeB,9,90.61
a00P0000006KYPLIA4,Operations,Performance Management,Cat1,TypeA,10,68.03
a00P0000006KYPMIA4,Operations,Performance Management,Cat1,TypeA,10,28.04
a00P0000006KYPNIA4,Support,Tier 2,Cat2,TypeB,3,3.58
a00P0000006KYPOIA4,Development,Coding,Cat2,TypeC,3,23.16
a00P0000006KYPPIA4,Development,Quality Assurance,Cat3,TypeA,10,44.88
a00P0000006KYPQIA4,Sales,Sales Engineering,Cat1,TypeB,5,31.35
a00P0000006KYPRIA4,Development,Coding,Cat2,TypeC,6,36.93
a00P0000006KYPSIA4,Development,Quality Assurance,Cat3,TypeA,8,65.52
a00P0000006KYPTIA4,Development,Coding,Cat2,TypeB,5,81.37
a00P0000006KYPUIA4,Operations,Performance Management,Cat2,TypeC,2,33.33
a00P0000006KYPVIA4,Development,Quality Assurance,Cat3,TypeC,7,18.91
a00P0000006KYPWIA4,Development,Quality Assurance,Cat2,TypeC,6,66.82
a00P0000006KYPXIA4,Sales,Pre Sales,Cat1,TypeB,8,29.01
a00P0000006KYPYIA4,Support,Tier 1,Cat3,TypeB,3,72.07
a00P0000006KYPZIA4,Development,Quality Assurance,Cat2,TypeB,8,83.83
a00P0000006KYPaIAO,Development,Quality Assurance,Cat2,TypeB,5,87.79
a00P0000006KYPbIAO,Operations,Human Resources,Cat2,TypeA,1,17.05
a00P0000006KYPcIAO,Operations,Performance Management,Cat3,TypeC,3,16.4
a00P0000006KYPdIAO,Marketing,ABM,Cat2,TypeC,2,38.02
a00P0000006KYPeIAO,Development,Quality Assurance,Cat2,TypeA,4,64.44
a00P0000006KYPfIAO,Support,Tier 3,Cat3,TypeA,8,11.18
a00P0000006KYPgIAO,Sales,Pre Sales,Cat1,TypeC,2,4.41
a00P0000006KYPhIAO,Development,Quality Assurance,Cat1,TypeC,6,24.69
a00P0000006KYPiIAO,Support,Tier 2,Cat2,TypeC,8,24.26
a00P0000006KYPjIAO,Development,Coding,Cat1,TypeC,1,84.28
a00P0000006KYPkIAO,Operations,Performance Management,Cat3,TypeA,3,66.34
a00P0000006KYPlIAO,Sales,Pre Sales,Cat1,TypeC,3,17.55
a00P0000006KYPmIAO,Marketing,ABM,Cat3,TypeB,5,72.44
a00P0000006KYPnIAO,Operations,Human Resources,Cat1,TypeA,5,36.62
